line_id,key,cad_lyr,geom_match_score,geom_match_type,line_mean_all_kwh,normal_mean_kwh,seasonality_ratio,summer_winter_ratio,peak_month,trough_month,peak_doy,trough_doy,lag1,active,y2021,y2022,y2023,y2024,y2025,mean_share,share_cv,log10_mean_share,cluster_id,cluster_display,pc1,pc2,pc3,pattern,load_kwh_2021,co2_proxy_t_2021,load_kwh_2022,co2_proxy_t_2022,load_kwh_2023,co2_proxy_t_2023,load_kwh_2024,co2_proxy_t_2024,load_kwh_2025,co2_proxy_t_2025,co2_proxy_t_2021_2025,mean_annual_co2_proxy_t,co2_proxy_change_2025_vs_2021_pct,annual_tmean_c,year,pattern_label,annual_mean_kwh_per_day,log10_annual_mean_kwh_per_day,temperature_tertile,load_tertile,bivariate_color
大新二回（467）,大新二回,大新二回,1.0,exact_clean,14945.933268010302,12902.3583984375,0.3488986729124967,1.0158315896987915,8,11,366,323,0.955609826473511,1,12960.005124825191,12929.45488044258,12510.393775720167,14329.313500236418,22002.18842805393,0.001855259278260335,0.6948557859993869,-2.7313613625712003,0.0,1.0,1.4735879,-1.3958855,-1.0145601,1,4730401.870561195,3068.41350594523,4719251.031361542,3007.958244965337,4566293.728137861,2900.0982193663885,5244528.741086529,3122.740556985566,8030798.776239685,4538.467415141349,16637.67794240387,3327.5355884807736,47.909250378014704,19.047808158887577,2024,Pattern 1,14329.313500236418,4.156225384381932,2,1,#985356
大桥一回（466）,大桥一回,大桥一回,1.0,exact_clean,36173.41964291137,34000.67578125,0.763453087386935,1.3507671356201172,8,4,240,121,0.9280475669952094,1,36676.93176976553,36864.42449578923,33734.311930599404,40681.7561467542,32897.32226478869,0.004085549504035129,0.5402844919534592,-2.3886432357151874,1.0,2.0,0.70351934,0.92489433,0.7025801,2,13387080.095964417,8683.637985868329,13455514.940963069,8576.281879891263,12313023.854668783,7820.122988562752,14889522.749712035,8865.64243616906,12007522.626647871,6785.844309640483,40731.529600131886,8146.305920026377,-21.854822590673372,19.047808158887577,2024,Pattern 2,40681.7561467542,4.609399692244383,2,2,#574249
大桥三回（455）,大桥三回,大桥三回,1.0,exact_clean,16637.72378489319,13762.3115234375,0.9323926722713548,1.9572100639343262,7,3,205,74,0.9851874253484414,1,8565.8043885033,8328.755186122673,13233.474378392057,23608.760935857827,29432.72530366966,0.001969947926074986,0.937866996084416,-2.7053248499554834,1.0,2.0,-2.6944017,1.3885511,0.13726646,2,3126518.6018037046,2028.04162666741,3039995.6429347754,1937.633725787668,4830218.148113101,3067.719223617824,8640806.502523964,5144.9802723182365,10742944.735839427,6071.1899257798505,18249.56477417099,3649.912954834198,199.36219483602838,19.333698637844765,2024,Pattern 2,23608.760935857827,4.373073194497595,2,1,#985356
大桥二回（462）,大桥二回,大桥二回,1.0,exact_clean,44593.71097010838,44764.22265625,0.6198588594529271,1.3264309167861938,8,4,240,120,0.945111265477662,1,32328.731506849315,42209.37077625571,40483.24766598514,53235.184426229505,54688.345205479454,0.00522982621975231,0.5762650001622218,-2.2814297080085604,1.0,2.0,0.7766019,0.053653464,0.2170036,2,11799987.0,7654.157188231169,15406420.333333334,9819.75079500732,14776385.398084575,9384.628219948536,19484077.5,11601.370118927925,19961246.0,11280.753890217602,49740.66021233255,9948.13204246651,47.38074503568588,16.849589052020686,2024,Pattern 2,53235.184426229505,4.72619876296146,0,2,#64ACBE
大桥四回（468）,大桥四回,大桥四回,1.0,exact_clean,28743.794682958454,28997.033203125,1.0776742650329059,1.6376557350158691,8,6,240,158,0.9309349322179333,1,17579.66256426385,28852.773577521675,30517.28742855927,33924.58403485196,32830.47186616566,0.0032055705250968983,0.6984253358591662,-2.4939592037980147,1.0,2.0,-3.0678997,0.3817856,1.3544391,2,6416576.835956305,4162.164561094225,10531262.355795411,6712.420513868839,11138809.911424134,7074.3681228660835,12416397.756755818,7393.073955898126,11983122.231150465,6772.05484697717,32114.082000704446,6422.8164001408895,62.70512007811653,19.333698637844765,2024,Pattern 2,33924.58403485196,4.5305145312772135,2,2,#574249
大铁线（469）,大铁线,大铁线,1.0,exact_clean,11771.352576747873,11341.5126953125,1.1726870588887668,1.9317808151245117,8,6,215,163,0.9443612948618819,1,11710.197812679166,17034.390198200785,10999.931865035715,11540.193633606747,7572.68268638995,0.0012249270281764998,0.8260353836624179,-2.911535379901987,0.0,1.0,0.73125523,0.3292515,0.51493055,1,4274222.201627895,2772.508867059549,6217552.422343287,3962.9462276974864,4014975.130738036,2549.950336243935,4223710.869900069,2514.91676098341,2764029.1805323316,1562.0434180794662,13362.365610063845,2672.473122012769,-43.65956997872007,19.333698637844765,2024,Pattern 1,11540.193633606747,4.0622130959342195,2,0,#C85A5A
大高线（477）,大高线,大高线,1.0,exact_clean,2328.4678373073216,2264.347412109375,0.3114680940232784,0.950631320476532,12,10,341,286,0.9225013929633455,1,2753.1943236174666,2387.8909347729914,2105.047297561384,2151.051844278755,2245.6408575197866,0.00027736714528411323,0.5812051669922028,-3.5553820243194467,0.0,1.0,2.7417145,-2.0439398,-1.2447083,1,1004915.9281203753,651.8468600677752,871580.1911921419,555.528155807489,768342.2636099051,487.9817557132304,787284.9750060244,468.7717129084407,819658.9129947221,463.2160974027745,2627.3445818997097,525.4689163799419,-28.937895420005244,19.047808158887577,2024,Pattern 1,2151.051844278755,3.3326508778039408,2,0,#C85A5A
太九一回（464）,太九一回,太九一回,1.0,exact_clean,46099.55933864965,46451.9765625,0.3196448432209811,1.2179782390594482,7,11,214,263,0.8885444609392432,1,44537.13432052973,47377.2528021628,44873.21006665994,46999.15201009308,46708.58285634671,0.005332462949972876,0.473316062783277,-2.27299071748112,0.0,1.0,1.3226211,-1.1063372,-1.2408826,1,16256054.026993351,10544.621174835649,17292697.272789422,11022.026799106212,16378721.674330879,10402.28780521203,17201689.635694068,10242.371912892122,17048632.74256655,9634.740743819237,51846.048435865254,10369.20968717305,-8.628858409705686,19.333698637844765,2024,Pattern 1,46999.15201009308,4.672090022177002,2,2,#574249
太九二回（469）,太九二回,太九二回,1.0,exact_clean,18848.80329942336,17815.41796875,0.6543300088779316,1.2931853532791138,8,3,219,122,0.8481388061376779,1,17389.135309791887,18900.13070341231,19733.307429817578,17009.47088072915,21217.011440266404,0.0021729656720224314,0.5820490339142456,-2.662747317917129,0.0,1.0,-0.15464412,0.13023241,-1.17049,1,6347034.388074039,4117.055288741193,6898547.706745493,4396.99929393354,7202657.211883416,4574.478690710045,6225466.3423468685,3706.8185137579385,7744209.175697237,4376.506245422028,21171.858032564745,4234.371606512949,6.301857480280826,19.333698637844765,2024,Pattern 1,17009.47088072915,4.230690804079724,2,1,#985356
太九线（459）,太九线,太九线,1.0,exact_clean,36722.14845295416,33837.39453125,0.8800382412532917,1.3397094011306763,8,4,196,265,0.9356485451329477,1,38828.00953796641,32802.761493049846,42464.832585329146,36491.900902260124,33023.868561372685,0.00407014423606167,0.5668845760624671,-2.3902835107829654,1.0,2.0,0.706281,1.0631891,1.043814,2,14172223.48135774,9192.927605178964,11973007.944963194,7631.360935401886,15499663.893645138,9843.989531761603,13356035.730227206,7952.560947675948,12053712.02490103,6811.947451399827,41432.78647141823,8286.557294283646,-25.90012949125998,19.333698637844765,2024,Pattern 2,36491.900902260124,4.562196486819291,2,2,#574249
太双一回（467）,太双一回,太双一回,1.0,exact_clean,33624.53794814507,31464.4921875,1.0272311856991574,1.671476125717163,6,4,166,121,0.9172281261831554,1,37311.14242123407,32672.468006266405,32408.29011035073,32529.92457629134,33203.86356732761,0.0038522913889002387,0.6771714724994184,-2.4141681480577257,1.0,2.0,-1.5285962,0.4084057,-0.1399188,2,13618566.983750436,8833.793831474652,11925450.822287237,7601.048956168456,11829025.890278015,7512.731103967753,11905952.39492263,7089.140368684829,12119410.202074576,6849.075643083386,37885.789903379075,7577.1579806758145,-22.467336528952597,19.333698637844765,2024,Pattern 2,32529.92457629134,4.512283056330165,2,2,#574249
太双三回（463）,太双三回,太双三回,1.0,exact_clean,34069.941792245416,33847.23828125,0.8825025306140537,1.5724399089813232,8,5,196,306,0.9284307175918084,1,29500.86991685521,37468.746266988164,32629.1343335331,33907.34491982969,36844.05899490425,0.003755964624830272,0.4627474538346815,-2.4251628941869052,1.0,2.0,-1.8245692,0.330173,0.94401467,2,10767817.51965215,6984.632090663068,13676092.38745068,8716.873627269531,11909634.031739581,7563.926130270726,12410088.240657665,7389.3170917855705,13448081.53314005,7599.951329237319,38254.70026922622,7650.940053845244,8.809615604475418,19.333698637844765,2024,Pattern 2,33907.34491982969,4.5302937841216,2,2,#574249
太双二回（462）,太双二回,太双二回,1.0,exact_clean,28445.302518115117,28174.9453125,1.0553995363234123,1.8019354343414307,8,4,234,316,0.9408597005861276,1,32928.32582741794,27468.649683162745,24464.726350806104,26880.765256535487,30488.331876109674,0.0032310621258320954,0.5098431398509509,-2.4905202999250657,1.0,2.0,-2.704774,1.0223552,1.2055173,2,12018838.927007549,7796.117264141682,10026057.134354401,6390.412593303826,8929625.118044227,5671.29305433669,9838360.083891988,5858.037502494934,11128241.13478003,6288.9335401432045,32004.793954420336,6400.958790884068,-19.33249171264758,19.333698637844765,2024,Pattern 2,26880.765256535487,4.429441628293985,2,1,#985356
太塘一回（468）,太塘一回,太塘一回,1.0,exact_clean,32761.4210196351,33773.95703125,0.9733447311069584,1.8160337209701538,8,6,196,157,0.9435615957059426,1,37486.150744132705,33291.303781230505,34907.151640245705,26194.89404884236,31945.595368575723,0.003573984882701994,0.6002715879310077,-2.446725790330869,1.0,2.0,-2.2791593,0.9119146,0.6138401,2,13682445.021608436,8875.228838364143,12151325.880149134,7745.017297354938,12741110.348689683,8092.004946439144,9587331.221876305,5708.5678271265615,11660142.309530139,6589.528314952031,37010.347224236815,7402.069444847363,-25.753708045610303,19.333698637844765,2024,Pattern 2,26194.89404884236,4.418216646185524,2,1,#985356
太塘二回（471）,太塘二回,太塘二回,1.0,exact_clean,31315.84273942619,31549.740234375,0.8052610006260575,2.0846424102783203,8,3,217,60,0.9478381441617846,1,33987.921071729266,23374.572711165947,34437.72625801482,33568.5644345075,31204.257381452917,0.003617338063903713,0.5621663849504658,-2.4414908591376245,1.0,2.0,-2.1584325,0.06394074,-1.6652075,2,12405591.191181183,8046.9872543280535,8531719.039575571,5437.950738004096,12569770.08417541,7983.185053193633,12286094.583029745,7315.487765529752,11389553.944230314,6436.6099673446915,35220.220778400224,7044.044155680045,-20.012176434319862,19.333698637844765,2024,Pattern 2,33568.5644345075,4.525932768966131,2,2,#574249
太山一回（466）,太山一回,太山一回,1.0,exact_clean,21932.486460223667,22585.365234375,1.099494759768645,2.0762367248535156,8,11,207,8,0.9541919669988957,1,17529.046582206593,25130.908066593922,23355.166185135957,19965.253655405224,23687.44749069396,0.002424166417563798,0.7145032750867066,-2.6152584542782846,1.0,2.0,-3.8924565,0.6336662,0.8396572,2,6398102.002505407,4150.180710666291,9172781.444306782,5846.5513682808505,8524635.657574624,5414.080250453174,7307282.837878312,4350.962613750448,8645918.334103296,4886.09162383648,24647.866566987246,4929.573313397449,17.732020952216377,19.333698637844765,2024,Pattern 2,19965.253655405224,4.300274832208443,2,1,#985356
太山二回（456）,太山二回,太山二回,1.0,exact_clean,34623.6328157042,34169.1875,0.9465290022809293,1.4576902389526367,8,10,239,286,0.928455988271857,1,28641.51103469136,35688.904405672314,33164.130520036306,38374.18299827543,37239.15963989334,0.003837885099812508,0.4748248743621268,-2.4157948863884995,1.0,2.0,-1.2513924,0.7952643,1.3917205,2,10454151.527662346,6781.170103180165,13026450.108070394,8302.80435281175,12104907.639813252,7687.946326250245,14044950.977368807,8362.760545920331,13592293.268561069,7681.450104181813,38816.13143234431,7763.226286468862,13.276174868101954,19.333698637844765,2024,Pattern 2,38374.18299827543,4.584039142280219,2,2,#574249
太水一回（461）,太水一回,太水一回,1.0,exact_clean,29636.683363598255,29158.705078125,1.0753107137213862,1.7737730741500854,8,11,217,333,0.9423406549679803,1,27879.308262685317,28726.968948560345,26956.008512265573,29961.026071831056,34659.216412489455,0.003360743466348457,0.5442007199906194,-2.4734354305158384,1.0,2.0,-2.7156608,1.1564481,1.5900269,2,10175947.515880141,6600.710816523535,10485343.666224526,6683.152839830127,9838943.106976934,6248.809884734936,10965735.542290166,6529.308695902643,12650613.99055865,7149.276302072311,33211.25853906355,6642.25170781271,8.310703207532665,19.333698637844765,2024,Pattern 2,29961.026071831056,4.476556682515535,2,2,#574249
太水二回（455）,太水二回,太水二回,1.0,exact_clean,21368.322003735684,20530.24609375,0.6582746007557828,1.2880277633666992,8,9,196,263,0.9360001275753447,1,15606.281805037022,24093.019110661087,21784.878845034378,25705.048167906774,19640.500648493482,0.0024097451412335553,0.6046725719320583,-2.6178486998698913,0.0,1.0,0.09866226,-0.2797413,-0.17355329,1,5696292.8588385135,3694.946522546905,8793951.975391297,5605.092879023199,7951480.778437548,5050.063929259478,9408047.629453879,5601.817311894645,7168782.736700121,4051.313918237102,24003.234560961326,4800.6469121922655,9.644724044464791,19.333698637844765,2024,Pattern 1,25705.048167906774,4.410018422015016,2,1,#985356
太福二回（472）,太福二回,太福二回,1.0,exact_clean,31946.00772744037,30631.810546875,0.7272296014272847,1.7700399160385132,8,3,230,113,0.9364497243629973,1,31359.948869450844,30351.81169751181,32461.215926657933,35543.22472398503,30003.982030564614,0.003793266664518409,0.5622217564929761,-2.4208721497628227,1.0,2.0,-1.7151437,-0.24286216,-1.1372718,2,11446381.337349558,7424.78800972486,11078411.26959181,7061.16252304373,11848343.813230146,7525.00010751654,13008820.248978522,7745.819042189909,10951453.441156084,6189.025024282474,35945.794706757515,7189.158941351503,-16.643747724834768,19.333698637844765,2024,Pattern 2,35543.22472398503,4.5507568274169445,2,2,#574249
太禾线（458）,太禾线,太禾线,1.0,exact_clean,34647.054055170796,35643.86328125,0.6881874717871426,1.70231294631958,7,3,216,82,0.9457387900556476,1,36195.57801363784,33611.78685575675,34379.49258067566,32575.881354620018,36478.20591691863,0.003962501892485366,0.5164088238119504,-2.401920930104427,1.0,2.0,-1.5159533,-0.42446205,-1.5162411,2,13211385.974977812,8569.672570560702,12268302.202351213,7819.575715734294,12548514.791946616,7969.685607293999,11922772.575790927,7099.1555795009635,13314545.1596753,7524.485550976381,38982.57502406634,7796.515004813268,-12.196347188045898,19.333698637844765,2024,Pattern 2,32575.881354620018,4.512896174569429,2,2,#574249
太金线（457）,太金线,太金线,1.0,exact_clean,40470.44825656849,41802.5234375,0.8232405929067903,1.6846121549606323,8,3,216,156,0.9535430953786517,1,35061.160125030576,41280.08802087623,39868.96878164012,42828.72066007655,43306.84267493542,0.004575432480230051,0.5075765377846412,-2.339472940748612,1.0,2.0,-1.7279941,0.47268763,0.14309661,2,12797323.44563616,8301.087555565551,15067232.127619825,9603.558871078962,14552173.605298644,9242.229097217421,15675311.761588017,9333.523410372734,15806997.576351428,8933.052045052027,45413.450979286696,9082.69019585734,7.613032452148616,19.333698637844765,2024,Pattern 2,42828.72066007655,4.631735101747317,2,2,#574249
宁凉线（457）,宁凉线,凉响线,1.0,exact_clean,100.07561885894044,101.80393981933594,0.0,1.0,1,1,1,1,0.967184521882979,1,101.8039443099862,101.8039443099862,93.15758191653532,101.8039443099862,101.8039443099862,1.2226477200233352e-05,0.4742460587162486,-4.878555812367751,0.0,1.0,2.2456098,-2.1705484,-2.529736,1,37158.43967314497,24.103123005784397,37158.43967314497,23.684062204386837,34002.51739953539,21.59533442991648,37260.24361745495,22.1858015565539,37158.43967314497,20.999451281610686,112.5677724782523,22.51355449565046,-12.876637286499658,17.185616473118735,2024,Pattern 1,101.8039443099862,2.0077646047087683,0,0,#E8E8E8
小周线(452),小周线,小周线,1.0,exact_clean,15430.083556524838,15923.1171875,0.4671352921926111,1.3256399631500244,8,4,207,212,0.9440391565227957,1,9568.154794520548,17607.65890410959,13514.619381409184,17956.178961748636,18496.88493150685,0.001810161817078594,0.570344623114085,-2.7420427461934933,0.0,1.0,0.25891283,-1.2944539,-1.264113,1,3492376.5,2265.358317045994,6426795.500000001,4096.313670212586,4932836.074214352,3132.892881397976,6571961.500000001,3913.1315182278836,6751363.000000001,3815.4163535944194,17223.11274047886,3444.622548095772,68.42440884008522,18.734246623679383,2024,Pattern 1,17956.178961748636,4.254213925183201,2,1,#985356
平升一回（455）,平升一回,平升一回,1.0,exact_clean,33032.37909374405,31476.9609375,0.46655288677159956,1.2882270812988281,8,6,222,51,0.8640022712750512,1,34007.22168739149,31613.496087425054,32632.624873882232,33389.49094081757,33518.083490581805,0.003808162123855832,0.6065080466943804,-2.4191705426980503,0.0,1.0,1.167854,-0.9483428,-1.6469443,1,12412635.915897893,8051.556872102167,11538926.071910145,7354.685645114729,11910908.078967014,7564.735290240637,12220553.684339233,7276.462863086422,12234100.474062359,6913.890872147559,37161.331542691514,7432.266308538303,-14.129764193761163,18.05246574699062,2024,Pattern 1,33389.49094081757,4.523609797812107,1,2,#627F8C
平升二回（459）,平升二回,平升二回,1.0,exact_clean,11679.66100326615,11871.2607421875,1.2081175890006812,0.7652341723442078,4,9,100,252,0.8786263478389861,1,11799.005952022375,11872.40375389139,10985.731740886195,11871.260984733788,11869.377653340918,0.0014470238406650861,0.7035253752417617,-2.839224287735518,0.0,1.0,4.5362654,-4.306868,-6.6252694,1,4306637.172488167,2793.5351005813704,4333427.370170358,2762.0417944374003,4009792.085423461,2546.6585330042376,4344881.520412566,2587.0651890599634,4332322.843469435,2448.337532143355,13137.638149226328,2627.5276298452654,-12.357015609582833,17.598356125779347,2024,Pattern 1,11871.260984733788,4.074496852874143,1,0,#E4ACAC
